Incident_ID,Incident_Date,State,City Or County,Address,Full Address,Latitude,Longitude,Killed,Injured,Operations,label_col
948928,10/2/2017,Illinois,Skokie,5701 Oakton St,Illinois Skokie 5701 Oakton St,42.0249162,-87.7712598,0,0,School Incidents,Killed: 0 Injured:0
954872,10/2/2017,Missouri,Columbia,1104 N Providence Rd,Missouri Columbia 1104 N Providence Rd,38.9626312,-92.3331146,0,0,School Incidents,Killed: 0 Injured:0
950572,10/2/2017,California,Desert Hot Springs,65850 Pierson Blvd,California Desert Hot Springs 65850 Pierson Blvd,33.9645127,-116.5175864,0,0,School Incidents,Killed: 0 Injured:0
959114,10/2/2017,Nevada,Pahrump,1020 E Wilson Rd,Nevada Pahrump 1020 E Wilson Rd,36.212598,-115.995605,0,0,School Incidents,Killed: 0 Injured:0
950337,10/2/2017,Maryland,Catonsville,1500 Frederick Rd,Maryland Catonsville 1500 Frederick Rd,39.2700405,-76.7462546,0,0,School Incidents,Killed: 0 Injured:0
953083,9/29/2017,South Carolina,Gaston,161 Gaston St,South Carolina Gaston 161 Gaston St,33.8211843,-81.0952119,0,0,School Incidents,Killed: 0 Injured:0
945165,9/29/2017,Arizona,Chandler,3700 S Arizona Ave,Arizona Chandler 3700 S Arizona Ave,33.2537422,-111.8426406,0,0,School Incidents,Killed: 0 Injured:0
945137,9/29/2017,Virginia,Triangle,3613 Graham Park Way,Virginia Triangle 3613 Graham Park Way,38.5551152,-77.3206863,0,0,School Incidents,Killed: 0 Injured:0
945095,9/29/2017,Missouri,Lees Summit,901 NE Douglas St,Missouri Lees Summit 901 NE Douglas St,38.9288951,-94.3773113,1,0,School Incidents,Killed: 1 Injured:0
944743,9/29/2017,Louisiana,Opelousas,3746 LA-104,Louisiana Opelousas 3746 LA-104,30.5788908,-92.1882937,0,0,School Incidents,Killed: 0 Injured:0
945002,9/28/2017,Iowa,Davenport,3505 W Locust St,Iowa Davenport 3505 W Locust St,41.5369027,-90.627375,0,0,School Incidents,Killed: 0 Injured:0
944156,9/28/2017,Kentucky,Lexington,400 Wilson Downing Rd,Kentucky Lexington 400 Wilson Downing Rd,37.9791767,-84.511896,0,1,School Incidents,Killed: 0 Injured:1
945252,9/28/2017,Tennessee,Memphis,5151 Scottsdale Ave,Tennessee Memphis 5151 Scottsdale Ave,35.0579604,-89.8919643,0,0,School Incidents,Killed: 0 Injured:0
943900,9/27/2017,North Carolina,Boiling Springs,110 S Main St,North Carolina Boiling Springs 110 S Main St,35.2490832,-81.6670283,0,0,School Incidents,Killed: 0 Injured:0
943268,9/27/2017,Florida,Boynton Beach,550 NW 4th Ave,Florida Boynton Beach 550 NW 4th Ave,26.5302049,-80.070917,0,0,School Incidents,Killed: 0 Injured:0
943220,9/27/2017,Florida,Jacksonville,4715 Capper Rd,Florida Jacksonville 4715 Capper Rd,30.4300618,-81.7243827,0,1,School Incidents,Killed: 0 Injured:1
943359,9/27/2017,Illinois,Collinsville,2201 S Morrison Ave,Illinois Collinsville 2201 S Morrison Ave,38.6469412,-90.0139726,0,0,School Incidents,Killed: 0 Injured:0
943500,9/27/2017,Maryland,Annapolis,2700 Riva Rd,Maryland Annapolis 2700 Riva Rd,38.9746745,-76.5656204,0,0,School Incidents,Killed: 0 Injured:0
942740,9/26/2017,South Carolina,West Columbia,1315 Boston Ave,South Carolina West Columbia 1315 Boston Ave,33.9515162,-81.1045213,0,0,School Incidents,Killed: 0 Injured:0
942449,9/26/2017,Maryland,Oxon Hill,5211 Boydell Ave,Maryland Oxon Hill 5211 Boydell Ave,38.8211683,-76.9769975,0,0,School Incidents,Killed: 0 Injured:0
943195,9/26/2017,Michigan,Warren,14500 E Twelve Mile Rd,Michigan Warren 14500 E Twelve Mile Rd,42.5046646,-82.9743495,0,0,School Incidents,Killed: 0 Injured:0
943178,9/26/2017,Arizona,Chandler,1550 E Chandler Heights Rd,Arizona Chandler 1550 E Chandler Heights Rd,33.2347436,-111.8142584,0,0,School Incidents,Killed: 0 Injured:0
942263,9/26/2017,South Carolina,North Charleston,1087 E Montague Ave,South Carolina North Charleston 1087 E Montague Ave,32.8806786,-79.9788917,0,0,School Incidents,Killed: 0 Injured:0
942374,9/26/2017,North Carolina,Charlotte,2001 Alleghany St,North Carolina Charlotte 2001 Alleghany St,35.2361327,-80.9040952,0,0,School Incidents,Killed: 0 Injured:0
942750,9/26/2017,Florida,Jacksonville,590 Duval Station Rd,Florida Jacksonville 590 Duval Station Rd,30.4816009,-81.6089407,0,0,School Incidents,Killed: 0 Injured:0
942261,9/25/2017,Louisiana,Livonia,3118 LA-78,Louisiana Livonia 3118 LA-78,30.5591224,-91.554785,0,0,School Incidents,Killed: 0 Injured:0
940508,9/24/2017,Indiana,Bloomington,301 S Indiana Ave,Indiana Bloomington 301 S Indiana Ave,39.1636182,-86.5262581,0,0,School Incidents,Killed: 0 Injured:0
1108975,9/22/2017,Iowa,Davenport,3600 Brady St,Iowa Davenport 3600 Brady St,41.5567213,-90.568775,0,0,School Incidents,Killed: 0 Injured:0
941094,9/22/2017,Mississippi,Columbus,215 Hemlock St,Mississippi Columbus 215 Hemlock St,33.5054323,-88.3835636,0,0,School Incidents,Killed: 0 Injured:0
944354,9/22/2017,Missouri,Chesterfield,471 N Woods Mill Rd,Missouri Chesterfield 471 N Woods Mill Rd,38.6681222,-90.5037825,0,0,School Incidents,Killed: 0 Injured:0
939372,9/21/2017,Nevada,Las Vegas,8100 W Robindale Rd,Nevada Las Vegas 8100 W Robindale Rd,36.0496,-115.2683393,0,0,School Incidents,Killed: 0 Injured:0
939142,9/21/2017,Louisiana,Grambling,Main St,Louisiana Grambling Main St,32.5215801,-92.7136489,0,1,School Incidents,Killed: 0 Injured:1
937674,9/20/2017,Illinois,Mattoon,2521 Walnut Ave,Illinois Mattoon 2521 Walnut Ave,39.4733491,-88.3864445,0,1,School Incidents,Killed: 0 Injured:1
938709,9/20/2017,South Carolina,North Charleston,3625 Ashley Phosphate Rd,South Carolina North Charleston 3625 Ashley Phosphate Rd,32.9195591,-80.0786141,0,0,School Incidents,Killed: 0 Injured:0
940895,9/20/2017,Illinois,East Saint Louis (Cahokia),800 Range Ln,Illinois East Saint Louis (Cahokia) 800 Range Ln,38.5660784,-90.162904,0,0,School Incidents,Killed: 0 Injured:0
937648,9/20/2017,North Carolina,Goldsboro,1135 E New Hope Rd,North Carolina Goldsboro 1135 E New Hope Rd,35.3773617,-77.8817899,0,0,School Incidents,Killed: 0 Injured:0
938767,9/20/2017,Michigan,Garden City,Cherry Hill Rd and Middlebelt Rd,Michigan Garden City Cherry Hill Rd and Middlebelt Rd,42.3112438,-83.3305121,0,0,School Incidents,Killed: 0 Injured:0
938113,9/20/2017,Mississippi,Jackson,601 Beasley Rd,Mississippi Jackson 601 Beasley Rd,32.3846623,-90.1720324,0,1,School Incidents,Killed: 0 Injured:1
938751,9/19/2017,North Carolina,Laurinburg,18700 Old Wire Rd,North Carolina Laurinburg 18700 Old Wire Rd,34.8590678,-79.4168037,0,0,School Incidents,Killed: 0 Injured:0
938073,9/19/2017,Oregon,Stayton,1021 Shaff Rd SE,Oregon Stayton 1021 Shaff Rd SE,44.810461,-122.805026,0,0,School Incidents,Killed: 0 Injured:0
938514,9/19/2017,North Carolina,Wilmington,3637 Middle Sound Loop Rd,North Carolina Wilmington 3637 Middle Sound Loop Rd,34.2661107,-77.8099794,0,0,School Incidents,Killed: 0 Injured:0
937347,9/19/2017,Illinois,Springfield,2350 E Ash St,Illinois Springfield 2350 E Ash St,39.7791247,-89.6207505,0,0,School Incidents,Killed: 0 Injured:0
936983,9/19/2017,Louisiana,Alexandria,2727 Jones Ave,Louisiana Alexandria 2727 Jones Ave,31.2942632,-92.4345384,0,0,School Incidents,Killed: 0 Injured:0
936679,9/19/2017,North Carolina,Morganton,1585 NC 126,North Carolina Morganton 1585 NC 126,35.7541601,-81.7689182,0,0,School Incidents,Killed: 0 Injured:0
936281,9/18/2017,Montana,Dillon,104 N Pacific St,Montana Dillon 104 N Pacific St,45.2165878,-112.6332006,0,0,School Incidents,Killed: 0 Injured:0
937214,9/18/2017,Illinois,East Saint Louis (Cahokia),800 Range Ln,Illinois East Saint Louis (Cahokia) 800 Range Ln,38.5660784,-90.162904,0,0,School Incidents,Killed: 0 Injured:0
936945,9/18/2017,New York,Lake Placid,34 School St,New York Lake Placid 34 School St,44.2820103,-73.9848334,0,0,School Incidents,Killed: 0 Injured:0
938636,9/18/2017,Kansas,Wichita,4545 Broadview Cir,Kansas Wichita 4545 Broadview Cir,37.7639569,-97.2871737,0,0,School Incidents,Killed: 0 Injured:0
936875,9/18/2017,South Carolina,Myrtle Beach,136 Rodeo Dr,South Carolina Myrtle Beach 136 Rodeo Dr,33.7458148,-78.9579464,0,0,School Incidents,Killed: 0 Injured:0
937779,9/18/2017,Georgia,Snellville,2288 Main St E,Georgia Snellville 2288 Main St E,33.85381,-84.0073229,0,0,School Incidents,Killed: 0 Injured:0
942149,9/18/2017,Texas,Tyler (Tyler Junior College),1327 South Baxter Ave,Texas Tyler (Tyler Junior College) 1327 South Baxter Ave,32.3341347,-95.2857615,0,0,School Incidents,Killed: 0 Injured:0
935493,9/17/2017,Ohio,Akron,344 Wheeler St,Ohio Akron 344 Wheeler St,41.0704757,-81.5103318,0,1,School Incidents,Killed: 0 Injured:1
934913,9/16/2017,Georgia,Atlanta,North Ave NW,Georgia Atlanta North Ave NW,33.7689479,-84.4214445,1,0,School Incidents,Killed: 1 Injured:0
933860,9/15/2017,Tennessee,Eagleville,500 Old Hwy 99,Tennessee Eagleville 500 Old Hwy 99,35.7394775,-86.6429238,0,0,School Incidents,Killed: 0 Injured:0
934062,9/15/2017,Georgia,Covington,1 Ram Way,Georgia Covington 1 Ram Way,33.5977665,-83.9263003,0,0,School Incidents,Killed: 0 Injured:0
935555,9/15/2017,New Jersey,Newark,50 Clifton Pl,New Jersey Newark 50 Clifton Pl,40.7152364,-74.1888974,0,0,School Incidents,Killed: 0 Injured:0
935453,9/14/2017,Tennessee,Manchester,505 Taylor St,Tennessee Manchester 505 Taylor St,35.4723397,-86.0963579,0,0,School Incidents,Killed: 0 Injured:0
934649,9/14/2017,New Hampshire,Concord,31 College Dr,New Hampshire Concord 31 College Dr,43.2229813,-71.5276238,1,0,School Incidents,Killed: 1 Injured:0
932676,9/13/2017,Virginia,Newport News,51 Copeland Ln,Virginia Newport News 51 Copeland Ln,37.0524146,-76.4759193,0,0,School Incidents,Killed: 0 Injured:0
932340,9/13/2017,Indiana,Decatur,625 Stadium Dr,Indiana Decatur 625 Stadium Dr,40.8369624,-84.9129215,0,0,School Incidents,Killed: 0 Injured:0
932476,9/13/2017,Ohio,Cincinnati,4848 Winneste Ave,Ohio Cincinnati 4848 Winneste Ave,39.1796928,-84.5102163,0,0,School Incidents,Killed: 0 Injured:0
932181,9/13/2017,Washington,Rockford,14626 S Jackson Rd,Washington Rockford 14626 S Jackson Rd,47.5200002,-117.1963944,1,3,School Incidents,Killed: 1 Injured:3
934163,9/12/2017,California,Turlock,324 W Linwood Ave,California Turlock 324 W Linwood Ave,37.4772608,-120.8523618,0,0,School Incidents,Killed: 0 Injured:0
931880,9/12/2017,Minnesota,Saint Paul,2004 Randolph Ave,Minnesota Saint Paul 2004 Randolph Ave,44.9246208,-93.1816147,0,1,School Incidents,Killed: 0 Injured:1
931891,9/12/2017,Texas,Longview,1504 S Martin Luther King Jr Blvd,Texas Longview 1504 S Martin Luther King Jr Blvd,32.4741707,-94.7146582,0,0,School Incidents,Killed: 0 Injured:0
932591,9/12/2017,Tennessee,Nashville,15th Ave S,Tennessee Nashville 15th Ave S,36.1417511,-86.7909134,0,0,School Incidents,Killed: 0 Injured:0
932427,9/11/2017,California,San Bernardino,17825 Sycamore Creek Loop Pkwy,California San Bernardino 17825 Sycamore Creek Loop Pkwy,34.1882387,-117.417185,0,0,School Incidents,Killed: 0 Injured:0
931872,9/11/2017,Colorado,Denver,300 9th Ave,Colorado Denver 300 9th Ave,39.7302376,-104.9831985,0,0,School Incidents,Killed: 0 Injured:0
929994,9/8/2017,Oklahoma,Oklahoma City (Del City),1900 S Sunnylane Rd,Oklahoma Oklahoma City (Del City) 1900 S Sunnylane Rd,35.4464857,-97.4371214,0,0,School Incidents,Killed: 0 Injured:0
929473,9/8/2017,California,Ridgecrest,674 N Gold Canyon St,California Ridgecrest 674 N Gold Canyon St,35.6297888,-117.6581176,0,0,School Incidents,Killed: 0 Injured:0
929886,9/8/2017,South Carolina,Taylors,1300 Brushy Creek Rd,South Carolina Taylors 1300 Brushy Creek Rd,34.8919352,-82.3009458,0,0,School Incidents,Killed: 0 Injured:0
929157,9/8/2017,Ohio,Columbus,2951 S High St,Ohio Columbus 2951 S High St,39.9015901,-82.9974594,0,0,School Incidents,Killed: 0 Injured:0
929411,9/8/2017,Maryland,Annapolis,1265 Green Holly Dr,Maryland Annapolis 1265 Green Holly Dr,39.0399308,-76.4535362,0,0,School Incidents,Killed: 0 Injured:0
929589,9/8/2017,Arkansas,North Little Rock,101 W 22nd St,Arkansas North Little Rock 101 W 22nd St,34.7763396,-92.2681171,0,1,School Incidents,Killed: 0 Injured:1
929577,9/8/2017,Texas,Austin,10805 School House Ln,Texas Austin 10805 School House Ln,30.4569875,-97.8067152,0,0,School Incidents,Killed: 0 Injured:0
929446,9/7/2017,North Carolina,Rocky Mount,3090 Bulluck School Rd,North Carolina Rocky Mount 3090 Bulluck School Rd,35.8837299,-77.7197227,0,0,School Incidents,Killed: 0 Injured:0
928658,9/7/2017,New York,Brooklyn,105 Tech Pl,New York Brooklyn 105 Tech Pl,40.6955452,-73.985323,0,0,School Incidents,Killed: 0 Injured:0
929174,9/7/2017,Maryland,Baltimore,2555 Harford Rd,Maryland Baltimore 2555 Harford Rd,39.3174216,-76.5931713,0,0,School Incidents,Killed: 0 Injured:0
929134,9/7/2017,Indiana,Indianapolis,5401 W 71st St,Indiana Indianapolis 5401 W 71st St,39.8814119,-86.2549691,0,0,School Incidents,Killed: 0 Injured:0
928092,9/5/2017,Florida,Lynn Haven,1903 FL 390,Florida Lynn Haven 1903 FL 390,30.2278214,-85.6556892,0,0,School Incidents,Killed: 0 Injured:0
928346,9/5/2017,Kentucky,London,600 N Main St,Kentucky London 600 N Main St,37.1319964,-84.0863509,0,0,School Incidents,Killed: 0 Injured:0
927459,9/5/2017,Tennessee,Nashville,3402 Alameda St,Tennessee Nashville 3402 Alameda St,36.164643,-86.8271983,0,1,School Incidents,Killed: 0 Injured:1
927729,9/5/2017,Kansas,Lawrence,1445 Jayhawk Blvd,Kansas Lawrence 1445 Jayhawk Blvd,38.9574035,-95.2477536,0,0,School Incidents,Killed: 0 Injured:0
929119,9/5/2017,North Dakota,Minot,1510 University Ave,North Dakota Minot 1510 University Ave,48.245469,-101.3170403,0,0,School Incidents,Killed: 0 Injured:0
1059929,9/3/2017,Delaware,Dover,360 Webbs Ln,Delaware Dover 360 Webbs Ln,39.130704,-75.538659,0,0,School Incidents,Killed: 0 Injured:0
924792,9/1/2017,Florida,Jacksonville,1 UNF Dr,Florida Jacksonville 1 UNF Dr,30.2729275,-81.5092789,0,0,School Incidents,Killed: 0 Injured:0
925261,9/1/2017,Ohio,Barberton (Norton),1 Panther Way,Ohio Barberton (Norton) 1 Panther Way,41.0345909,-81.6422241,0,0,School Incidents,Killed: 0 Injured:0
925241,9/1/2017,Ohio,Middletown,7 Marshall Rd S,Ohio Middletown 7 Marshall Rd S,39.5112606,-84.3446039,0,0,School Incidents,Killed: 0 Injured:0
925335,9/1/2017,South Carolina,North Charleston,1087 E Montague Ave,South Carolina North Charleston 1087 E Montague Ave,32.8806786,-79.9788917,0,1,School Incidents,Killed: 0 Injured:1
938063,9/1/2017,Texas,College Station,500 block of Coke Street,Texas College Station 500 block of Coke Street,30.6126663,-96.3375325,0,0,School Incidents,Killed: 0 Injured:0
925514,9/1/2017,Georgia,Columbus,2011 51st St,Georgia Columbus 2011 51st St,32.5142708,-84.963751,0,0,School Incidents,Killed: 0 Injured:0
928707,9/1/2017,Georgia,Moultrie,1000 Stadium Dr SW,Georgia Moultrie 1000 Stadium Dr SW,31.171126,-83.7957476,0,0,School Incidents,Killed: 0 Injured:0
926437,9/1/2017,North Carolina,Madison,705 Ayersville Rd,North Carolina Madison 705 Ayersville Rd,36.3987195,-79.9722934,0,0,School Incidents,Killed: 0 Injured:0
925116,8/31/2017,California,San Bernardino,1881 W Base Line,California San Bernardino 1881 W Base Line,34.1187581,-117.3274902,0,0,School Incidents,Killed: 0 Injured:0
925650,8/30/2017,South Carolina,Blacksburg,Forest View Rd,South Carolina Blacksburg Forest View Rd,35.0928066,-81.3778457,0,0,School Incidents,Killed: 0 Injured:0
923687,8/29/2017,Indiana,Indianapolis,971 E Banta Rd,Indiana Indianapolis 971 E Banta Rd,39.6702077,-86.1412895,0,0,School Incidents,Killed: 0 Injured:0
923023,8/29/2017,Ohio,Sidney,1215 Campbell Rd,Ohio Sidney 1215 Campbell Rd,40.2788931,-84.1726926,0,0,School Incidents,Killed: 0 Injured:0
923470,8/29/2017,Florida,Micanopy,802 NW Seminary Ave,Florida Micanopy 802 NW Seminary Ave,29.5046206,-82.2902571,0,0,School Incidents,Killed: 0 Injured:0
923641,8/29/2017,Kentucky,Louisville,7201 Watson Ln,Kentucky Louisville 7201 Watson Ln,38.06139,-85.8969865,0,0,School Incidents,Killed: 0 Injured:0
924024,8/29/2017,South Carolina,Greenville,160 Fairforest Way,South Carolina Greenville 160 Fairforest Way,34.8070241,-82.3372515,0,0,School Incidents,Killed: 0 Injured:0
922896,8/28/2017,Illinois,Zion,3901 21st St,Illinois Zion 3901 21st St,42.4566153,-87.8680353,0,0,School Incidents,Killed: 0 Injured:0
922273,8/28/2017,Oklahoma,Sand Springs,500 N Adams Rd,Oklahoma Sand Springs 500 N Adams Rd,36.1453577,-96.1032574,0,0,School Incidents,Killed: 0 Injured:0
920678,8/25/2017,Tennessee,Nashville,2410 26th Ave N,Tennessee Nashville 2410 26th Ave N,36.188493,-86.8182962,0,3,School Incidents,Killed: 0 Injured:3
919851,8/24/2017,Alabama,Sumiton,101 State St,Alabama Sumiton 101 State St,33.7478006,-87.050599,0,0,School Incidents,Killed: 0 Injured:0
920394,8/24/2017,Colorado,Fort Collins,S Timberline Rd and Custer Dr,Colorado Fort Collins S Timberline Rd and Custer Dr,40.549699,-105.0389697,0,0,School Incidents,Killed: 0 Injured:0
918851,8/23/2017,Mississippi,Nettleton,165 Mullen Ave,Mississippi Nettleton 165 Mullen Ave,34.0909254,-88.61865,0,0,School Incidents,Killed: 0 Injured:0
919853,8/23/2017,Florida,Fort Myers,12850 Commonwealth,Florida Fort Myers 12850 Commonwealth,26.5529145,-81.7577655,0,0,School Incidents,Killed: 0 Injured:0
917668,8/21/2017,Ohio,Dayton (Kettering),3301 Shroyer Rd,Ohio Dayton (Kettering) 3301 Shroyer Rd,39.6988392,-84.1644514,0,0,School Incidents,Killed: 0 Injured:0
918775,8/21/2017,Louisiana,Breaux Bridge,1015 Breaux Bridge High Rd,Louisiana Breaux Bridge 1015 Breaux Bridge High Rd,30.2735323,-91.8992837,0,0,School Incidents,Killed: 0 Injured:0
919431,8/21/2017,Missouri,Kansas City,3611 Linwood Blvd,Missouri Kansas City 3611 Linwood Blvd,39.0669544,-94.5402834,0,0,School Incidents,Killed: 0 Injured:0
916339,8/19/2017,New Mexico,Albuquerque,Stanford Dr,New Mexico Albuquerque Stanford Dr,35.0862366,-106.6173095,0,0,School Incidents,Killed: 0 Injured:0
918865,8/18/2017,Florida,Hilliard,1 Flashes Ave,Florida Hilliard 1 Flashes Ave,30.6879794,-81.9265142,0,0,School Incidents,Killed: 0 Injured:0
916292,8/18/2017,Florida,Largo,6305 118th Ave N,Florida Largo 6305 118th Ave N,27.8807714,-82.7225751,0,0,School Incidents,Killed: 0 Injured:0
915285,8/17/2017,Kentucky,Ft Mitchell (Edgewood),3230 Turkeyfoot Rd,Kentucky Ft Mitchell (Edgewood) 3230 Turkeyfoot Rd,39.0134378,-84.581266,0,0,School Incidents,Killed: 0 Injured:0
915036,8/17/2017,Georgia,Lithia Springs,2520 E County Line Rd,Georgia Lithia Springs 2520 E County Line Rd,33.7558054,-84.6577207,0,1,School Incidents,Killed: 0 Injured:1
915522,8/17/2017,Tennessee,Nashville,904 26th Ave N,Tennessee Nashville 904 26th Ave N,36.16416,-86.8147379,0,0,School Incidents,Killed: 0 Injured:0
915250,8/16/2017,California,Van Nuys,5435 Vesper Ave,California Van Nuys 5435 Vesper Ave,34.168759,-118.4522239,0,0,School Incidents,Killed: 0 Injured:0
914569,8/16/2017,Louisiana,Lafayette,721 W Butcher Switch Rd,Louisiana Lafayette 721 W Butcher Switch Rd,30.2861146,-92.0404337,0,0,School Incidents,Killed: 0 Injured:0
915149,8/15/2017,New Mexico,Las Cruces,5700 Mesa Grande Dr,New Mexico Las Cruces 5700 Mesa Grande Dr,32.3819543,-106.7153554,0,0,School Incidents,Killed: 0 Injured:0
915086,8/14/2017,Georgia,Dallas,3320 E Paulding Dr,Georgia Dallas 3320 E Paulding Dr,33.939172,-84.745683,0,0,School Incidents,Killed: 0 Injured:0
914871,8/14/2017,Tennessee,Greeneville,E Church St,Tennessee Greeneville E Church St,36.1599535,-82.8144771,0,0,School Incidents,Killed: 0 Injured:0
911113,8/11/2017,Alabama,Montgomery,4405 Brewbaker Dr,Alabama Montgomery 4405 Brewbaker Dr,32.3236754,-86.2196669,0,0,School Incidents,Killed: 0 Injured:0
911380,8/9/2017,Tennessee,Nashville,3812 Hillsboro Pike,Tennessee Nashville 3812 Hillsboro Pike,36.1069003,-86.8106578,0,0,School Incidents,Killed: 0 Injured:0
910059,8/8/2017,Tennessee,Memphis,3467 Castleman St,Tennessee Memphis 3467 Castleman St,35.0540801,-89.8918807,0,0,School Incidents,Killed: 0 Injured:0
911551,8/8/2017,Tennessee,Maryville,3741 E Lamar Alexander Pkwy,Tennessee Maryville 3741 E Lamar Alexander Pkwy,35.760418,-83.8648911,0,0,School Incidents,Killed: 0 Injured:0
911903,8/4/2017,Florida,Okeechobee,826 NE 16th Ave,Florida Okeechobee 826 NE 16th Ave,27.250463,-80.81263,0,0,School Incidents,Killed: 0 Injured:0
899275,7/26/2017,Arkansas,Jonesboro,3901 Aggie Rd,Arkansas Jonesboro 3901 Aggie Rd,35.8454016,-90.6527765,0,0,School Incidents,Killed: 0 Injured:0
898014,7/25/2017,Georgia,Kennesaw,125 Marietta Dr,Georgia Kennesaw 125 Marietta Dr,34.0331264,-84.5834631,0,0,School Incidents,Killed: 0 Injured:0
896779,7/23/2017,Arizona,Tucson,202 W Anklam Rd,Arizona Tucson 202 W Anklam Rd,32.2249227,-111.0281258,0,1,School Incidents,Killed: 0 Injured:1
890785,7/14/2017,Kansas,Wichita,1845 Fairmount St,Kansas Wichita 1845 Fairmount St,37.7164839,-97.29597,0,0,School Incidents,Killed: 0 Injured:0
889466,7/13/2017,Florida,Gainesville,1600 SW Archer,Florida Gainesville 1600 SW Archer,29.6399529,-82.3426742,0,0,School Incidents,Killed: 0 Injured:0
889361,7/13/2017,Nevada,Las Vegas,Harmon and Swenson,Nevada Las Vegas Harmon and Swenson,36.1081697,-115.2055202,0,0,School Incidents,Killed: 0 Injured:0
888728,7/12/2017,Virginia,Charlottesville,Emmet St S,Virginia Charlottesville Emmet St S,38.0356844,-78.5081292,0,0,School Incidents,Killed: 0 Injured:0
888794,7/11/2017,Maryland,Baltimore,1700 E Cold Spring Ln,Maryland Baltimore 1700 E Cold Spring Ln,39.3431675,-76.5844438,0,0,School Incidents,Killed: 0 Injured:0
879583,6/29/2017,California,Goleta (Isla Vista),Parking Structure 22,California Goleta (Isla Vista) Parking Structure 22,34.4135938,-119.8526153,1,0,School Incidents,Killed: 1 Injured:0
877243,6/27/2017,New York,Brooklyn,183 South 3rd St,New York Brooklyn 183 South 3rd St,40.7117745,-73.9596149,0,0,School Incidents,Killed: 0 Injured:0
876441,6/26/2017,Colorado,Denver,5440 Scranton St,Colorado Denver 5440 Scranton St,39.7932581,-104.8419961,0,0,School Incidents,Killed: 0 Injured:0
874412,6/23/2017,Washington,Tacoma,3300 N 11th St,Washington Tacoma 3300 N 11th St,47.2599181,-122.4794197,0,1,School Incidents,Killed: 0 Injured:1
873615,6/22/2017,Missouri,Springfield,1333 S Grant Ave,Missouri Springfield 1333 S Grant Ave,37.1900189,-93.3015569,0,1,School Incidents,Killed: 0 Injured:1
877913,6/22/2017,California,Calexico,1030 Encinas Ave,California Calexico 1030 Encinas Ave,32.6770154,-115.4874223,0,0,School Incidents,Killed: 0 Injured:0
873392,6/22/2017,South Carolina,Florence,1411 E Old Marion Hwy,South Carolina Florence 1411 E Old Marion Hwy,34.2204742,-79.7319376,0,1,School Incidents,Killed: 0 Injured:1
874500,6/21/2017,Ohio,Cleveland,Thornhill Dr and Arlington Rd,Ohio Cleveland Thornhill Dr and Arlington Rd,41.5313966,-81.597309,0,0,School Incidents,Killed: 0 Injured:0
870958,6/19/2017,California,Chula Vista,900 Otay Lakes Rd,California Chula Vista 900 Otay Lakes Rd,32.6407202,-116.998059,0,0,School Incidents,Killed: 0 Injured:0
916078,6/16/2017,Florida,West Palm Beach,2222 Spruce Ave,Florida West Palm Beach 2222 Spruce Ave,26.733782,-80.05395,0,0,School Incidents,Killed: 0 Injured:0
868704,6/16/2017,Illinois,Chicago,9239 S Jeffery Ave,Illinois Chicago 9239 S Jeffery Ave,41.7268479,-87.5751922,0,2,School Incidents,Killed: 0 Injured:2
868613,6/15/2017,California,San Diego,1051 Picador Blvd,California San Diego 1051 Picador Blvd,32.5783439,-117.0544455,0,0,School Incidents,Killed: 0 Injured:0
887387,6/14/2017,Illinois,Quincy,3211 Payson Rd,Illinois Quincy 3211 Payson Rd,39.897891,-91.363676,0,0,School Incidents,Killed: 0 Injured:0
862712,6/8/2017,New Jersey,Newark,663 Broadway,New Jersey Newark 663 Broadway,40.7723668,-74.1606039,0,0,School Incidents,Killed: 0 Injured:0
863675,6/8/2017,Massachusetts,Boston,238 St Botolph St,Massachusetts Boston 238 St Botolph St,42.3415302,-71.0843298,0,0,School Incidents,Killed: 0 Injured:0
861257,6/6/2017,Wisconsin,Milwaukee (Whitefish Bay),1200 E Fairmount Ave,Wisconsin Milwaukee (Whitefish Bay) 1200 E Fairmount Ave,43.108423,-87.8961617,0,0,School Incidents,Killed: 0 Injured:0
860737,6/6/2017,New York,Baldwin,940 Stanton Ave,New York Baldwin 940 Stanton Ave,40.6691355,-73.6040308,0,0,School Incidents,Killed: 0 Injured:0
860385,6/5/2017,Indiana,Fort Wayne,4530 Lahmeyer Rd,Indiana Fort Wayne 4530 Lahmeyer Rd,41.1216724,-85.0460538,1,2,School Incidents,Killed: 1 Injured:2
859457,6/2/2017,Florida,Gainesville,Museum Rd and Reitz Union Dr,Florida Gainesville Museum Rd and Reitz Union Dr,29.6448399,-82.3485973,0,0,School Incidents,Killed: 0 Injured:0
858614,6/2/2017,California,Vallejo,1800 Ascot Pkwy,California Vallejo 1800 Ascot Pkwy,38.1205707,-122.2029699,0,0,School Incidents,Killed: 0 Injured:0
857476,6/1/2017,California,Soquel,401 Soquel San Jose Rd,California Soquel 401 Soquel San Jose Rd,36.9931769,-121.9572586,0,0,School Incidents,Killed: 0 Injured:0
857785,5/31/2017,Michigan,Sanford,3303 N Meridian Rd,Michigan Sanford 3303 N Meridian Rd,43.7070766,-84.3697752,0,0,School Incidents,Killed: 0 Injured:0
856546,5/30/2017,California,Stockton,9434 Thornton Rd,California Stockton 9434 Thornton Rd,38.0362216,-121.3389509,0,0,School Incidents,Killed: 0 Injured:0
